order_depot_id,order_id,security_id,limit_price,order_side,order_start_date,order_end_date
JH93W2,737053,MQ5963031723,  21.063535,B,2022-08-28,2022-09-11
RP05W2,436611,ZY5423327428, 101.134300,S,2022-08-16,2022-09-12
EM99N9,344227,BN3373203127,  84.961655,S,2022-08-06,2022-09-16
OC64B9,276378,QX0305866887,  96.182695,B,2022-08-11,2022-09-25
JA60L4,235926,PF1464379175,  23.053195,S,2022-08-25,2022-09-20
OS27R2,528358,VA6633952477,  23.078955,B,2022-08-15,2022-09-10
WX78P1,513985,QX2409505441,  61.423895,S,2022-08-16,2022-09-21
HV44M5,805275,GC5425688917,  42.851870,S,2022-08-10,2022-09-05
UL08E9,617503,MI1623510135,  52.153080,B,2022-08-03,2022-09-23
WB64V5,991436,QQ6327567200,  53.741290,S,2022-08-07,2022-09-03
ZC74C3,782561,GG5014210619,  72.382995,B,2022-08-05,2022-09-11
YP83U1,378350,EI5682351246,  57.983480,B,2022-08-13,2022-09-13
IS55G4,137597,NL7150402439,   8.751980,B,2022-08-10,2022-09-14
TK48S1,542103,NP5190715197,  81.794480,B,2022-08-12,2022-09-30
VJ06O0,122310,ZR3153282337,  39.811475,B,2022-08-28,2022-09-16
AN76Z4,391912,HX2662294809,  26.811635,S,2022-08-26,2022-09-24
AB03Q5,211070,EZ4827028474,  63.116895,S,2022-08-09,2022-09-30
CL11L5,670317,CD0816979079,  66.952060,S,2022-08-04,2022-09-05
RV20Q1,923112,SZ8907178387, 100.119110,S,2022-08-31,2022-09-22
RF94A9,485305,JT5966165441,  15.773520,S,2022-08-26,2022-09-29
VM59Y3,171477,NS8902062255,   1.280350,S,2022-08-04,2022-09-19
SI11W9,601198,AO0619923721,  77.341700,S,2022-08-04,2022-09-29
JJ41T2,415952,RE3948817896,  46.905400,B,2022-08-02,2022-09-14
GM43K3,305495,CT9970768638,   7.690860,B,2022-08-22,2022-09-19
QT45D7,670322,TJ2969428048,  21.846015,B,2022-08-10,2022-09-03
UX46O3,422843,LL6877102455,  64.135755,S,2022-08-24,2022-09-23
PF56B1,747240,IJ1351530875,  76.893055,B,2022-08-06,2022-09-17
HW80Z6,297872,FQ6651569660,  18.426130,B,2022-08-08,2022-09-16
VS25V6,455377,EI7814787304,  28.037190,B,2022-08-20,2022-09-25
RI07H1,409818,RO6578807631,  45.340325,B,2022-08-10,2022-09-27
SN00G1,491045,HM6075984420,  32.188625,B,2022-08-24,2022-09-09
GV58N3,32278,KP6157117011,  55.933385,B,2022-08-29,2022-09-02
OL15C4,918309,VH2630548370,  67.726975,B,2022-08-02,2022-09-09
SB38Q7,957200,CO9951952215,  60.173925,B,2022-08-02,2022-09-18
LC50E1,427960,BX4846863241,  69.139830,B,2022-08-30,2022-09-03
HO03A4,527034,VY4540447865,  51.775560,S,2022-08-22,2022-09-05
YZ80B2,619231,SK0760391440,  11.941920,S,2022-08-31,2022-09-17
EL08D2,245305,GS4638956517,  86.805850,B,2022-08-04,2022-09-15
CQ72T4,444900,BJ2667011954,  34.674110,B,2022-08-19,2022-09-07
GA83N7,936197,SZ2733419060,  27.681910,B,2022-08-13,2022-09-07
HK38X1,70523,DI5778829095,  90.516190,B,2022-08-11,2022-09-21
QN13C3,309863,OC2483102999,  30.685490,S,2022-08-17,2022-09-09
BA77X4,767204,HJ4954959960,  92.678720,B,2022-08-30,2022-09-22
OE56G1,95686,RB5650388308,  87.610585,B,2022-08-20,2022-09-02
OZ43V1,801162,OD5370455284,  34.577265,B,2022-08-11,2022-09-17
DW45O0,359368,DK5281873454,  35.583800,B,2022-08-24,2022-09-14
FM12S5,310957,PX0452342529,  58.563740,S,2022-08-17,2022-09-02
MX35J8,599412,VY3158635104,  21.193165,B,2022-08-19,2022-09-09
DN56O8,517876,FS7665597766,  63.342250,B,2022-08-25,2022-09-13
WI78D2,676200,JH3518881445,  10.465240,B,2022-08-17,2022-09-21
IC73I3,783396,LX8584629187,  21.304780,S,2022-08-09,2022-09-16
TI78Z1,937010,LU9636385015,  53.416725,B,2022-08-20,2022-09-24
AH47I2,779388,CA8690175833,  92.957510,S,2022-08-23,2022-09-15
EJ40S7,969618,NL7693581925,  10.951835,B,2022-08-23,2022-09-14
PD20F5,524654,VH6213760273,  20.357700,S,2022-08-10,2022-09-14
XG96C3,57351,RM0884310031,  84.176780,B,2022-08-11,2022-09-28
GL03F9,407724,MU7056613836,  90.217225,B,2022-08-06,2022-09-02
ZC92S3,317829,RJ3894600599,  79.314870,B,2022-08-29,2022-09-23
AB61N3,160269,JR7367138225,  18.527175,B,2022-08-25,2022-09-18
FZ19V2,579498,HJ4222988870,  87.667600,S,2022-08-16,2022-09-26
OI17A3,234154,UA0366217528,  54.309060,B,2022-08-24,2022-09-12
YI64Z7,300471,UA6884491939,  27.857035,B,2022-08-28,2022-09-18
DU52N2,397682,EX9541827774,  44.913640,B,2022-08-17,2022-09-19
HD86U3,786154,SA8410880138,  13.613770,B,2022-08-06,2022-09-23
ZX23P8,372935,SB8945756205,  65.839475,S,2022-08-11,2022-09-25
WT79U2,973997,JU6885487673,  33.701625,S,2022-08-20,2022-09-23
CC49R8,217736,OY0685859416,  53.370095,S,2022-08-12,2022-09-11
DO77J2,842798,QW9727775729,  19.663310,B,2022-08-27,2022-09-29
TS37M6,89013,LG4583885249,  70.254220,B,2022-08-11,2022-09-05
QO64X0,317235,WP9264352671,  89.362805,S,2022-08-05,2022-09-06
ID61U9,808251,QM5725673889,  72.381160,S,2022-08-11,2022-09-07
EQ84E0,842054,EX3179365527,   3.961990,B,2022-08-07,2022-09-03
ES06Q2,410784,NR0126262337,  72.944635,B,2022-08-24,2022-09-26
QV10G1,298472,SW2002074062,  12.026910,B,2022-08-09,2022-09-10
YM60F9,254238,VY6992911171,  30.724885,S,2022-08-23,2022-09-06
PJ34W2,480329,WY0584936699,  61.338075,S,2022-08-22,2022-09-06
RX93Q8,787612,EZ1161739165,  46.512140,S,2022-08-18,2022-09-02
QS35G9,245237,TW1638763064,  40.157210,S,2022-08-09,2022-09-09
YB46W5,191370,GI1674004102,  40.261970,B,2022-08-20,2022-09-05
CU44I9,653593,PG4311421758,  10.615015,S,2022-08-15,2022-09-02
JQ32V1,601481,YS6224060666,  23.727450,B,2022-08-03,2022-09-19
XB65C6,316669,QN5731237739,  92.505065,S,2022-08-23,2022-09-22
BJ44K3,826631,UR7785351695,  14.490750,S,2022-08-30,2022-09-06
AB17Q2,33933,AS8625797158,  26.481930,B,2022-08-14,2022-09-05
OL07B5,785132,UQ5209788785,  91.183805,S,2022-08-13,2022-09-04
XD52X4,759459,NT1996413350,  38.872165,B,2022-08-04,2022-09-21
MX43H5,376263,YR0311298271,   0.467500,S,2022-08-27,2022-09-29
WI40K9,826906,FB2217891390,  96.939050,S,2022-08-09,2022-09-18
HQ22Z0,341922,IT7541437531,  13.929000,B,2022-08-11,2022-09-23
JO91H9,48763,IH2056346538,  17.274455,B,2022-08-10,2022-09-10
UN11R4,204322,GE0414199639,  55.502500,B,2022-08-18,2022-09-23
LQ36E6,887976,UD9072356803,  51.469190,B,2022-08-03,2022-09-18
JP95L1,420289,KQ6243142275,  79.049805,S,2022-08-10,2022-09-02
BK51V0,100724,BC0033605380,  87.105790,B,2022-08-12,2022-09-15
FC71V1,648860,EQ8727402685,  90.544110,S,2022-08-10,2022-09-22
GM57Q2,369544,DA4168250350,  29.812880,B,2022-08-27,2022-09-22
DC90W2,358019,LR8237601910,  87.284625,S,2022-08-09,2022-09-06
CK72V7,438550,ST7048029146,   4.503405,S,2022-08-17,2022-09-28
VV40F0,586066,KX9754060524,  86.412470,S,2022-08-22,2022-09-12
CL58W4,516433,PJ2721019178,  46.756550,B,2022-08-09,2022-09-22
NV83R9,193030,IN8119944887,  51.882110,S,2022-08-20,2022-09-20
IH27L2,428397,BB6721133544,  97.898600,S,2022-08-20,2022-09-27
WK60Z1,243191,TY7094301994,  51.366470,B,2022-08-27,2022-09-23
BD81E7,278959,VJ1669802917,  56.958970,B,2022-08-11,2022-09-22
LD43H9,194974,ZZ3089122669,  83.042120,B,2022-08-15,2022-09-19
BD40S8,3203,PW6009329250,  91.064860,S,2022-08-30,2022-09-29
WW01F4,652316,AM6892453103,  32.894880,B,2022-08-30,2022-09-08
AZ19A1,840961,QI1517185718,  49.322895,S,2022-08-15,2022-09-23
XL45K2,311418,DA5933262777,  57.879295,B,2022-08-25,2022-09-27
DT80V2,32099,MN8166735788,   8.162025,S,2022-08-13,2022-09-16
LI59R5,153310,UX5111837688,  91.508490,B,2022-08-05,2022-09-10
DN19Y5,416543,MY2967344261, 102.218500,B,2022-08-16,2022-09-02
VG14S2,375539,SZ8365070103,  80.761415,S,2022-08-15,2022-09-08
FH95S6,116424,FE5636120555,  92.498725,S,2022-08-03,2022-09-23
PE19E5,909873,SH6850494084,  85.197005,B,2022-08-31,2022-09-04
DD82O7,184868,WW9549328476,  53.219455,B,2022-08-04,2022-09-14
EV02S2,941647,OV1449243026,   9.868320,B,2022-08-24,2022-09-24
ZA19N1,714720,ZB4022534732,  10.235625,S,2022-08-06,2022-09-05
ZU61K0,264385,VF4949386424,  74.710795,S,2022-08-27,2022-09-28
KG35S2,129749,AZ8228957804,  12.224850,B,2022-08-16,2022-09-20
RA88F7,350486,EC0258528126,  73.863530,B,2022-08-23,2022-09-25
RD62O5,52452,CT5419429119,  92.275130,B,2022-08-20,2022-09-03
DF03U2,768142,IA1584180571,  18.913950,B,2022-08-19,2022-09-22
JO87P6,720417,XF0436677892,  20.949915,B,2022-08-11,2022-09-29
CJ45P7,646436,WY5967967372,   8.016640,B,2022-08-25,2022-09-30
KU59Y5,351156,ZL6274288822,  61.823980,B,2022-08-12,2022-09-23
AV63E5,106991,GA8518343062,  50.158335,S,2022-08-25,2022-09-03
KN97W2,211075,WS7509753572,  21.213750,B,2022-08-17,2022-09-07
PX73O9,298265,OA0307701380,  55.548690,S,2022-08-25,2022-09-19
SQ29H5,550816,CK7831999877,  64.494800,B,2022-08-08,2022-09-29
AR77D3,827936,KJ2730709752,  90.869750,S,2022-08-11,2022-09-15
GC50B0,464992,PQ5864160885,  70.108330,S,2022-08-10,2022-09-15
MG79F3,758809,RU5776677115,  21.291575,S,2022-08-11,2022-09-14
GG84N1,841349,FB5053420168,  31.466200,S,2022-08-23,2022-09-25
GB53V3,202512,SM3869220731,  79.590180,S,2022-08-13,2022-09-12
WR70A9,641674,KI0161786266,  54.240950,B,2022-08-12,2022-09-03
BN79N1,752042,WH1332308133,  90.164840,S,2022-08-16,2022-09-06
JP52X5,147492,TR5585038775,  97.149380,S,2022-08-26,2022-09-23
JX25A2,181855,FY5985775166,  88.322380,S,2022-08-27,2022-09-25
HU15L8,226060,WO2027111552,  81.618215,B,2022-08-27,2022-09-28
UZ61W2,921778,IH4430741181,  98.173490,S,2022-08-27,2022-09-21
ZS88F5,249475,BX6071413920,  88.087355,B,2022-08-25,2022-09-30
PS22F4,525844,IS5085095640,  79.910270,S,2022-08-22,2022-09-12
XD98C4,363417,UX5605341894,  59.360530,B,2022-08-26,2022-09-26
ZA42S5,801912,EY1978151991,  76.340980,S,2022-08-17,2022-09-02
YW05C7,860511,JT6212498227,   6.791855,B,2022-08-10,2022-09-27
LP12X3,177158,ST7650452211,  94.517015,S,2022-08-22,2022-09-29
FP91R5,934137,GP4848789576,  77.938185,B,2022-08-25,2022-09-21
BZ51I8,200494,YB4251773065,  27.608600,S,2022-08-29,2022-09-06
EZ93I8,73563,FL5842090860,  21.873480,B,2022-08-22,2022-09-02
OS18C3,434973,BS0531622340, 100.565915,S,2022-08-14,2022-09-09
UW08N8,446104,HT9571989163,  46.162640,S,2022-08-20,2022-09-10
ZY24I3,26403,LX3556046206,  96.852385,S,2022-08-04,2022-09-11
JW62O7,196372,QO3604125999,  86.656750,S,2022-08-31,2022-09-29
DB64H2,753403,DJ6296025246,  66.360235,B,2022-08-17,2022-09-13
DM42T3,131364,FH8305348313,  55.679990,B,2022-08-27,2022-09-22
TF16V8,69495,UF4342543028,  30.115985,B,2022-08-02,2022-09-08
ED89M2,969889,PE5276323269,  11.229960,B,2022-08-27,2022-09-02
TU79I6,636963,WK9716338773,   4.005815,B,2022-08-18,2022-09-05
KO24Z8,102028,XL2514446220,  17.757700,B,2022-08-31,2022-09-17
JH10O8,955022,QR8914162181,  60.176140,B,2022-08-30,2022-09-16
NZ52L8,865675,JJ9015448427,  77.157720,B,2022-08-21,2022-09-16
QM86R4,908864,LJ2712398350,  44.287550,B,2022-08-03,2022-09-25
UU40Z7,467900,WT2390267960,  91.663695,B,2022-08-12,2022-09-04
AV51Y3,136438,JQ7130460089,  36.559155,B,2022-08-12,2022-09-18
RJ87J4,407330,IY1661993952,  30.380630,B,2022-08-31,2022-09-12
WZ45A7,796821,HC9825403367,  54.116770,S,2022-08-07,2022-09-29
NT70D2,599305,GG0246399407,  40.163435,S,2022-08-09,2022-09-26
NS68E2,71867,IW8505624729,  32.272000,S,2022-08-29,2022-09-06
AM73N5,979198,EE3346837458,  76.497405,B,2022-08-27,2022-09-08
XL97N8,104626,MM4099347407,  26.033885,B,2022-08-23,2022-09-09
WH06J9,910352,NA8921274885,  84.630395,S,2022-08-19,2022-09-02
AV99W9,501391,IP3619582694,  29.660325,S,2022-08-06,2022-09-05
CT94S3,213404,XD2289730945,  97.054415,B,2022-08-02,2022-09-06
LX82N2,636522,EK2386211190,  28.372315,B,2022-08-08,2022-09-20
TO39T5,438154,EM9577667737,  80.905565,S,2022-08-26,2022-09-30
SO30Y6,338332,ZK9723037162,  53.149685,B,2022-08-31,2022-09-14
IF55Z3,504713,AF7392343577,  95.957325,B,2022-08-25,2022-09-15
OW55H7,732421,WV4990691703,  22.432505,S,2022-08-16,2022-09-20
GC96F1,848462,NI6314755717,  12.875910,B,2022-08-20,2022-09-20
GQ90O3,239424,TX4472233353,  56.339260,B,2022-08-22,2022-09-16
BM22P3,237164,MB3593779134,  28.202150,B,2022-08-10,2022-09-08
UJ62O5,52260,YZ7654761646,  92.295610,S,2022-08-02,2022-09-23
CC96U8,7201,QW6743136861,   0.514815,S,2022-08-21,2022-09-02
YV72Z8,556164,PB4359641644,  46.338990,S,2022-08-26,2022-09-26
RV51D8,42670,AV5967573629,  56.245990,B,2022-08-16,2022-09-22
LY56D2,822935,GZ9273387352,   6.362500,B,2022-08-29,2022-09-15
XO02B0,302452,HG3618310561,  31.523915,B,2022-08-27,2022-09-22
EL91H8,578852,QH0053067621,  73.394030,B,2022-08-07,2022-09-24
EC19Y4,6653,WX3997913653,  38.173740,B,2022-08-16,2022-09-07
NN81M3,621428,YP0025651707,  60.718685,B,2022-08-08,2022-09-03
SG73S3,275162,ZX3607523670,  92.192380,B,2022-08-16,2022-09-28
EH25D4,456531,IB8451235974,  92.884805,B,2022-08-29,2022-09-17
EO11U1,384842,XJ7102305453,  24.507545,B,2022-08-21,2022-09-14
DX53T5,482616,DL3331713490,  19.798595,B,2022-08-31,2022-09-28
WL28P9,225811,IH3512431353,  92.094195,S,2022-08-28,2022-09-19
EM66I5,486594,QJ2918944478,  49.690805,S,2022-08-13,2022-09-06
BV39E6,923807,AT8724787413,  15.712690,B,2022-08-25,2022-09-22
TW32A0,107540,MD2922257642,  14.399275,S,2022-08-21,2022-09-03
IT08D3,608137,BY7143874675,  91.337245,B,2022-08-27,2022-09-22
DK98H0,559169,ZF3988295725,  15.134920,S,2022-08-19,2022-09-16
XN22M7,883745,PM7932442893,  10.398800,B,2022-08-25,2022-09-15
AO88B5,32875,LM8511013091,  65.613620,B,2022-08-15,2022-09-11
RM51Q7,859694,BL9475671283,  72.503695,B,2022-08-23,2022-09-05
IC22R2,212617,UC4375420365,  29.114725,B,2022-08-24,2022-09-20
RH27X1,692204,AX5038511691,  72.124505,B,2022-08-28,2022-09-25
BH42H2,351145,TT4500402956,  42.613310,B,2022-08-29,2022-09-07
WI23K9,743944,NL7980346808,  21.434595,B,2022-08-07,2022-09-24
QK58B5,13414,UP5252950743,  98.796035,S,2022-08-21,2022-09-15
RP03O3,375404,MT2642717326,  71.515175,S,2022-08-22,2022-09-28
UL61C1,207850,VO0525973477,  76.200335,S,2022-08-13,2022-09-06
WW36E4,279515,CJ3156551678,  96.479475,B,2022-08-29,2022-09-19
VX02X6,686800,QY7876107367,  59.368615,S,2022-08-16,2022-09-30
JT15B2,75596,ZU3131216660,  41.187460,S,2022-08-06,2022-09-06
DO66P5,853164,QU3329087362,  25.225540,B,2022-08-05,2022-09-22
CR56P6,590285,CI7353239736,   6.825135,S,2022-08-28,2022-09-14
CJ20J3,501845,YW9572097387,  70.630210,S,2022-08-22,2022-09-15
DG61S7,404882,BI7352253966,  52.414315,S,2022-08-05,2022-09-15
GH40Y0,402669,YQ3610992955,  81.323340,B,2022-08-15,2022-09-20
HB81Y2,700232,NI4877944179,  60.668740,B,2022-08-27,2022-09-06
UB03E9,810889,RU7429763197,  62.355910,S,2022-08-04,2022-09-23
FF92O8,772029,UL1975605461,  62.852300,S,2022-08-02,2022-09-08
SJ51Y7,651183,RP3672554962,  97.235425,B,2022-08-21,2022-09-06
LL20Q5,809481,ZW8600864510,  89.825500,B,2022-08-23,2022-09-03
CK66O1,595335,ZO6022425202,  14.270585,S,2022-08-14,2022-09-12
HS93Q8,460535,MR4387230989,  18.908990,B,2022-08-27,2022-09-16
DT42N2,658526,OR9607663823,  67.698935,B,2022-08-26,2022-09-22
YN38X3,607902,PW6867081291,  11.257205,B,2022-08-02,2022-09-17
WX49A7,127817,BD8548464960,  74.408175,S,2022-08-31,2022-09-21
GF02E4,441750,GL1943218455,  53.985575,S,2022-08-14,2022-09-18
NQ61B9,720481,IW0767310488,  65.356685,S,2022-08-29,2022-09-04
WD36P9,666173,GT2416774716,  16.160425,S,2022-08-19,2022-09-21
JB94X9,698141,VI3290283007,  58.969865,S,2022-08-22,2022-09-16
YM10M3,224360,UZ0554857255,  13.867850,B,2022-08-05,2022-09-27
ME79D8,940990,KK9725181735,  52.653605,B,2022-08-02,2022-09-19
FA95N4,695734,CV6534782506,  76.561415,B,2022-08-18,2022-09-08
BF84E0,2222,FR2811453903,  44.860145,B,2022-08-24,2022-09-24
YE31H0,160295,PC8392593775,  34.862570,B,2022-08-09,2022-09-16
TC06W8,390730,WO6988790272,  35.192565,B,2022-08-02,2022-09-23
SD28Q1,825876,ZD9528417733,  84.123500,B,2022-08-28,2022-09-18
LN53X0,435085,JQ9116325061,  55.877350,B,2022-08-07,2022-09-21
NI50I8,51488,SK4251079598,  54.905100,S,2022-08-13,2022-09-17
VN21X2,555123,JO7855452768,   1.858845,B,2022-08-20,2022-09-10
MJ47X0,238949,WL8098747148,  70.013940,S,2022-08-19,2022-09-08
VV72C8,186094,MD7542022233,  30.324155,S,2022-08-24,2022-09-25
LF12B1,197844,PC1019946449,  85.902670,S,2022-08-24,2022-09-06
LQ83P6,546185,FD9941639731,  74.079980,S,2022-08-02,2022-09-29
MH61J0,285756,PK0934837300,   8.185785,B,2022-08-02,2022-09-07
HL33W9,704182,CX6112860624,   5.589235,B,2022-08-25,2022-09-24
ZC02W8,544524,XE5554961544,   9.808815,S,2022-08-11,2022-09-02
VH11I4,300585,RL9731294453,  40.728055,B,2022-08-15,2022-09-27
OW77X7,203577,RY1004237400,  19.917275,B,2022-08-30,2022-09-19
FR42E8,479393,NY1398757675,  42.800880,B,2022-08-23,2022-09-26
DA11R6,743835,QJ1436154950,  81.723115,B,2022-08-28,2022-09-22
CM94B9,514183,JS4995209749,  36.075500,S,2022-08-09,2022-09-06
NK31V3,171739,TU8558570503,  42.563020,S,2022-08-07,2022-09-28
WJ54B6,904523,VD5597421274,  85.156475,B,2022-08-23,2022-09-22
NA14S4,639395,WV0115088108,  92.719850,S,2022-08-26,2022-09-08
CC08B6,948991,NX8457501379,  57.657560,B,2022-08-09,2022-09-25
BS95U2,797284,MQ4475541780,  71.181480,S,2022-08-05,2022-09-25
HC96B7,876630,HA5066932753, 100.070410,S,2022-08-30,2022-09-11
KH20X5,766683,WS9916185033,  62.735825,S,2022-08-27,2022-09-14
RO33J7,697342,BO8269381374,  86.010635,S,2022-08-03,2022-09-24
KH17N2,424460,JC9797835484,  74.834610,B,2022-08-25,2022-09-23
KA20A1,9369,JZ4172306769,  96.719570,S,2022-08-10,2022-09-27
MN15L9,295832,ST3226347039,  57.325235,S,2022-08-13,2022-09-12
EG66U4,791123,GU2534875149,  22.839710,B,2022-08-31,2022-09-06
YU84U2,29532,TY8380743247,  58.529080,S,2022-08-10,2022-09-16
DC46G1,374061,RV0968912338,  97.689535,B,2022-08-26,2022-09-21
QX14F8,530486,OH8895451798,  47.585385,S,2022-08-30,2022-09-27
DW06P5,763323,ZP3367619317,  28.567030,B,2022-08-25,2022-09-12
LA17T2,377534,WB5902292653,  66.803865,S,2022-08-09,2022-09-24
VQ81C5,911367,NV7292085610,  14.717110,B,2022-08-21,2022-09-23
HY38P6,951475,NS6981390441,  72.103300,S,2022-08-24,2022-09-06
SZ08K9,987166,NK8857592870,  55.695880,S,2022-08-27,2022-09-14
OK25T7,596981,IP7022270182,  73.774940,S,2022-08-23,2022-09-15
TC32P1,817457,BK4804824496,  28.389500,S,2022-08-09,2022-09-17
JW51W1,850702,ZX1729506164,  68.986425,S,2022-08-08,2022-09-03
IJ86C7,978858,CN8278547086,  57.944350,S,2022-08-18,2022-09-13
XO01Y9,235040,UT4721821412,  69.147300,B,2022-08-11,2022-09-21
NG54M0,109133,JM1867689402,  15.335530,B,2022-08-08,2022-09-05
EM28B8,450471,TL7503713345,  57.164890,S,2022-08-16,2022-09-12
VV24Y3,876858,ZI8852937021,  79.515700,S,2022-08-14,2022-09-27
VN19C4,250597,LL8055303703,  83.453200,B,2022-08-04,2022-09-14
YD18D3,227605,PS6133666977,  76.901535,B,2022-08-02,2022-09-19
ON01B4,352061,GH0771636376,  53.015545,B,2022-08-19,2022-09-26
JA44B6,679904,HZ4812631150,  55.926660,B,2022-08-21,2022-09-22
MH95P8,925462,TK0853407745,  20.521720,B,2022-08-21,2022-09-15
CV76I5,575126,QZ3924636566,   2.283630,S,2022-08-27,2022-09-09
ZL22M5,86314,CI3914506190,  60.564115,S,2022-08-03,2022-09-27
JU77X9,877757,KJ1278216196,  25.962900,S,2022-08-31,2022-09-03
SL04G8,53093,IS0880541929,  20.130645,S,2022-08-31,2022-09-24
OV85V9,207617,GR5731654864,  50.730050,S,2022-08-22,2022-09-08
XB45S0,113685,QB4238427785,  75.155170,B,2022-08-17,2022-09-28
SQ26J7,879947,NJ7346594077,  48.898670,S,2022-08-22,2022-09-30
RS49I4,975461,NC7696840220,  67.591235,B,2022-08-27,2022-09-08
SA61N3,428132,VQ4320054577, 101.885270,S,2022-08-08,2022-09-15
TG85E5,220272,FG2965828654,  83.519925,B,2022-08-12,2022-09-16
QG78W7,678406,YU5063968330,  69.791965,S,2022-08-10,2022-09-05
PB71A3,796213,UX1990285636,  76.272160,S,2022-08-21,2022-09-05
CR36O4,905450,GO6889125160,  27.259755,B,2022-08-17,2022-09-21
DP08Z3,369179,TP3083706090,  28.580415,B,2022-08-08,2022-09-03
XZ87C8,200848,GT3431773041,  45.633145,S,2022-08-15,2022-09-02
IS48K6,585981,KI6986506620,  56.308400,B,2022-08-26,2022-09-21
TH87Q5,577224,MT9306853909,  67.753545,B,2022-08-20,2022-09-06
RY51Z9,339641,BM0589358175,  12.763470,B,2022-08-14,2022-09-15
VS80V3,200432,OC5726033524,  93.291350,B,2022-08-09,2022-09-20
ZA69P6,397485,RG5670520988,   4.745050,B,2022-08-18,2022-09-17
GW53F8,243864,WF4814071188,  71.029385,S,2022-08-03,2022-09-26
FI85P7,631493,NR5254062618,   0.380700,B,2022-08-25,2022-09-15
ZR19B0,493311,XT9257376305,  24.314530,B,2022-08-24,2022-09-28
AL72I8,389031,YD7584957042,  10.397260,B,2022-08-07,2022-09-07
MA06N2,503625,YL6683708365,  38.919565,S,2022-08-05,2022-09-10
HE56V7,181162,EB9585247815,  71.026185,S,2022-08-06,2022-09-10
VZ28J9,317721,QK5251497164,  20.423740,S,2022-08-31,2022-09-09
TG47G4,851952,GJ2211219162,  86.949855,B,2022-08-09,2022-09-22
MW15I1,621053,HB0199215968,  71.143025,S,2022-08-24,2022-09-16
LB90R3,4355,BF4247034505,  49.070830,S,2022-08-12,2022-09-29
WM45M4,14298,BC1682056730,  33.622425,B,2022-08-08,2022-09-22
ZY51O4,507250,IT1774287658,  24.747695,B,2022-08-24,2022-09-21
BB54G9,726514,ZC4556660859,  55.855420,S,2022-08-28,2022-09-28
XH02P9,473621,PL6751209356,   6.505645,B,2022-08-11,2022-09-03
WQ29F9,635671,XL2551638904,  47.570995,S,2022-08-25,2022-09-26
VN97M8,889177,TQ7668468670,  60.598850,S,2022-08-30,2022-09-22
JB39C4,104851,VV9962242922,  91.930765,B,2022-08-14,2022-09-14
IL27O3,988247,YQ4728289615,  41.655450,S,2022-08-26,2022-09-14
AX04Z4,368034,RL8797648681,  33.065285,B,2022-08-26,2022-09-18
IF44X5,208048,GI1427493163,  84.694560,S,2022-08-20,2022-09-09
PU75U3,10295,TN9696821020,  44.975875,S,2022-08-30,2022-09-03
RX57G7,926829,EV7368665957,  50.352500,B,2022-08-26,2022-09-11
GI72Y2,91708,GH5416647093,  36.496470,S,2022-08-09,2022-09-18
AU97Z1,196866,GL2356629943,  48.190530,B,2022-08-21,2022-09-29
CF97Z5,168777,GP9153739315,  14.604375,B,2022-08-11,2022-09-18
EF43H2,995925,WZ8489982676,  60.497160,S,2022-08-19,2022-09-12
LM36I4,116085,DX9890379917,  19.832985,S,2022-08-06,2022-09-04
LC15M7,994647,HH2945114285,  35.920500,S,2022-08-02,2022-09-17
XX42H5,967611,AT9039103280,  29.196210,B,2022-08-18,2022-09-21
IW30C5,568033,FE6051321498,  50.213310,S,2022-08-07,2022-09-09
KR39L1,271777,GN5478305093,  24.326130,B,2022-08-08,2022-09-16
LB09H5,217458,AO9533508736,  64.006685,B,2022-08-05,2022-09-22
XE02N2,665913,MK4779619982,   8.532915,B,2022-08-14,2022-09-09
DQ52F1,771402,NJ0776351368,  38.961905,S,2022-08-04,2022-09-03
EF96P8,199999,UA6603771842,  46.971140,B,2022-08-31,2022-09-29
QM16D9,264503,BM6600627982,  59.061055,S,2022-08-24,2022-09-15
OS88A8,760543,WV3496530351,  95.421250,S,2022-08-25,2022-09-24
HH53P5,796408,UD1853956555,  46.517305,S,2022-08-05,2022-09-18
TV29J8,276409,YZ3328816518,  51.906065,S,2022-08-02,2022-09-23
BN22W3,539593,GY7479582211,  42.176090,B,2022-08-11,2022-09-12
IU25H6,292343,GO2663365635,  12.535050,B,2022-08-15,2022-09-12
CI60W7,226184,HP4864225460,  49.877850,S,2022-08-09,2022-09-18
FU18I1,226830,CO6290095571,  43.614910,S,2022-08-19,2022-09-29
JF31Z5,393070,OX9944189301,  73.231180,B,2022-08-26,2022-09-09
IK97X7,830752,YV0353239729,  21.028950,B,2022-08-06,2022-09-26
